Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Spending,NumChildren,Cluster,PC1,PC2
62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,53,2628,0,0,0,1,0,0,0,0,0,1,1482,1482,1,4446,0,1,2.379080042392532,-0.7388100029150749
9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2849,1,0,0,0,0,0,1,0,0,0,20,11,0,60,1,2,-2.6650333673405067,-0.12738399169477482
33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,61,2516,0,1,0,0,0,0,0,0,0,1,90,74,0,270,3,0,-1.71574334050183,0.11232554145493184
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,87,2,2,-2.0187080568852362,-0.41432173373032916
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,102,2,0,-1.8698359661864674,-0.2577341502151595
92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,28,2777,0,0,1,0,0,0,0,0,1,0,2057,2037,0,6171,0,1,3.4101135678744927,-0.9558093061045537
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,3009,1,1,1.0664488391668956,-0.5026724291934389
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,58,2595,0,1,0,0,0,0,0,1,0,0,1259,1133,0,3777,0,1,2.791708378248442,-0.9913520177957604
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,46,2464,0,0,1,0,0,0,0,0,0,1,838,805,0,2514,1,1,1.9466246636175246,0.7234573604311102
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,32,2626,0,0,0,1,0,0,0,1,0,0,196,80,0,588,1,2,-1.0529560634771709,0.4561645908821202
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,44,2778,0,1,0,0,0,0,0,1,0,0,828,779,0,2484,2,3,0.34615187917990625,0.03948864936569165
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,156,1,2,-2.1628852225465467,-0.5761545240704746
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,54,1,2,-2.1201803170367675,-0.8665731090422137
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,537,3,3,-1.2167997874425585,2.2779545262327248
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,357,0,0,-1.2076146384228625,-0.8304501781287208
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,1338,2,1,0.44940643359528293,-0.7014716679908841
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,1341,1,3,0.5179551145298996,1.2930779673398634
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,1014,1,3,-0.3174127180510516,1.3983747959680162
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,207,1,2,-1.6616380274684028,0.9731502086556651
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,2835,1,1,2.143755431248217,0.3390977817777622
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,4017,0,1,2.08853230437323,0.021783159046032848
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,909,1,2,-0.4020012622875181,0.8075789440356729
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,54,3,2,-1.6145090356602363,-1.1515620100333959
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,444,1,2,-0.9323433303600678,-0.8601213670558681
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,3522,0,1,1.834181949997855,-1.0808824035952835
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,24,3,2,-2.3321875229720406,-0.7159719129198487
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,5019,0,1,3.1258212506917595,0.38433611451375843
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,348,1,0,-1.8481380572690287,0.9018803904550985
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,3843,0,1,2.028610176802395,-0.6489848775313765
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,180,3,0,-1.5588538019095743,0.1625690695985152
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,1182,0,1,0.8092686780978698,-0.5820441255613337
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,771,0,0,-0.4631633356397228,-0.7073823791943754
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,2979,0,1,0.9567888099252339,-1.0031909550883829
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,207,2,0,-1.9292787871744057,0.21035228632245026
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,87,2,0,-2.0926492951362827,-0.35630835568707525
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,123,1,0,-2.052967452197966,-0.2053109432431943
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,363,2,2,-1.2104302932532958,-0.6030544521845422
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,261,2,2,-1.2977566746488176,-0.336773333642254
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,213,1,0,-1.2969959870375147,-0.9694401680099648
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,5427,1,1,3.8093168866805627,-0.21551608052094962
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,3621,0,1,3.032159483057845,-0.6526749457676789
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,129,2,0,-1.8116838778785112,-0.3029802203506593
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,27,3,0,-2.1147666204855593,-1.0714806747811747
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,2265,0,1,2.444147864691201,-0.7153157910401327
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,552,1,0,-0.8339720756418163,-0.5794163101973813
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,144,1,0,-2.1782907383001406,0.30076065331443896
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,2676,0,1,2.068090791248194,-0.28814063665726564
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,162,1,2,-1.9923254486131905,-0.7707929810880076
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,99,0,0,-2.067945161047027,-0.6639194817104085
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,37,2730,0,1,0,0,0,0,0,1,0,0,43,36,0,129,1,2,-2.247809599524509,-0.8129757043767644
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,111,1,0,-1.975558709130023,-0.32767306198114854
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,1473,1,3,0.5725651697224251,0.4162079648524474
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,4698,0,1,2.9684479634880843,-1.1861383850593603
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,192,2,2,-1.6601882746644756,-0.21941251608456425
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,132,1,2,-2.2535466413898684,-0.822959945907123
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,31,2567,0,0,0,1,0,0,0,0,0,1,1180,1078,0,3540,0,1,2.956363248907179,-0.35274512576519096
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2554,0,1,0,0,0,0,0,1,0,0,69,47,0,207,1,0,-1.6554739903643094,-0.15957490819870407
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,0,1,0,0,0,0,0,1,0,0,303,291,0,909,2,3,-0.3619705902666226,1.0737295253008639
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,72,2,2,-2.1321961845165696,-0.35615431796560965
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,0,1,0,0,0,0,0,0,1,0,826,818,0,2478,0,1,1.9343282458808866,-0.23124491080282955
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,4647,0,1,2.0682516163537565,-1.2532948099519212
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,0,1,0,0,0,0,0,1,0,0,1098,926,0,3294,0,1,1.8124624254042854,-0.9727706643499262
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,552,2,3,-0.9584667642030147,1.8807293021936393
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,1,0,0,0,0,0,0,1,0,0,496,457,1,1488,1,3,0.7600179106824757,0.9114470893838647
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,0,0,1,0,0,0,0,1,0,0,1203,1111,0,3609,0,1,1.752719913741986,-0.923304039482049
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,3288,1,1,2.622870971074152,1.091195793519342
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,0,0,0,1,0,0,0,0,0,1,1182,1124,3,3546,0,1,3.6803958590569814,-1.3065095622876262
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,0,0,1,35,32,0,105,2,0,-1.9158529285731083,-0.436421442639498
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,0,0,1,0,0,0,0,0,1,0,20,5,1,60,0,2,-2.5621188397455046,-0.8426068807857994
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,117,1,0,-2.161030476926892,-0.8441631325762279
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,1,0,0,0,0,0,0,0,1,0,272,251,0,816,2,3,-0.5518390555868158,1.7643378998399544
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,183,1,0,-1.6531038859010296,-0.8274591537271956
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,1,0,0,0,0,0,0,1,0,0,1612,1420,1,4836,1,3,2.7413794738253436,2.0757444588004446
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,64,2614,0,0,0,1,0,0,0,1,0,0,233,225,0,699,1,2,-0.8156037999256658,1.3262096654148494
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,0,0,0,1,0,0,0,1,0,0,1089,1077,0,3267,0,1,2.00958287725133,-0.9334365138866448
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,0,1,0,0,0,0,0,0,0,1,254,244,0,762,2,3,-0.6935086139465295,2.8863251722727803
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,0,0,0,1,0,0,0,0,1,0,497,453,0,1491,2,3,0.2019806523652936,4.233521243496156
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,3432,0,1,1.4564078032246468,-1.0392113744611944
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,0,1,0,0,0,0,0,1,0,0,393,304,0,1179,1,3,-0.2380378042746349,2.405784188442972
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,0,0,1,0,0,1,0,0,0,0,16,15,0,48,3,2,-1.8213117489234487,-0.8827602274191647
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,4797,0,1,3.3699213308314633,-0.8614536601338694
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,66,2461,0,0,0,0,1,0,0,0,1,0,219,153,0,657,1,2,-0.8555699312503229,0.060298818791057696
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,40,2751,0,0,0,1,0,0,0,1,0,0,1092,1049,0,3276,1,1,2.7004626763685193,0.7719478976146131
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,2238,0,0,0,1,0,1,0,0,0,0,96,78,0,288,1,0,-1.4522157043634358,-0.9979564858429206
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,0,1,0,0,0,0,0,1,0,0,1037,1027,0,3111,0,1,1.286581242299632,-1.1188927976232963
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,0,0,0,1,0,0,0,0,0,1,700,686,0,2100,2,1,1.714747451751519,0.150138310815262
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,546,1,2,-1.3405965632158263,1.024330099848736
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,1,0,0,0,0,0,0,1,0,0,1153,1061,0,3459,1,3,2.8041803789249187,1.8269009326903047
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,42,2619,0,0,0,1,0,0,0,1,0,0,150,111,0,450,1,2,-1.2377980814959122,0.7889339206486619
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,1182,1,0,0.02877278855205211,0.4038217042271081
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,68,2726,1,0,0,0,0,0,0,1,0,0,1011,919,0,3033,1,1,0.6906598342775088,0.12598870104829507
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,48,2849,0,1,0,0,0,0,0,0,0,1,1736,1719,0,5208,0,1,2.1989262247970665,-1.3187413866564126
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,51,1,0,-2.2132776310584874,-0.8656454373701236
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,1182,2,3,-0.3536179922295202,3.5364157803493477
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,58,2699,1,0,0,0,0,1,0,0,0,0,1561,1534,1,4683,1,1,1.607173682716048,-0.735824476776601
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,2569,0,0,0,1,0,0,0,1,0,0,19,16,0,57,1,0,-2.1127443783375672,-0.8960719050235848
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,69,2233,0,0,1,0,0,0,0,1,0,0,15,11,0,45,0,2,-2.5377669798018068,-0.6382297235142435
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,55,2622,0,1,0,0,0,0,0,0,0,1,1085,1053,0,3255,1,1,2.662588658388115,0.4026724337107733
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,45,2361,0,1,0,0,0,1,0,0,0,0,48,27,0,144,1,2,-2.072917504551124,-0.07501684174448427
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,2366,0,0,0,1,0,0,0,0,1,0,22,21,0,66,1,2,-2.3282527184080175,-0.7202814962237091
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,62,2427,0,0,1,0,0,0,0,0,0,1,594,583,0,1782,1,1,1.3927272881513988,-0.46337813269629385
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2344,0,0,1,0,0,0,0,1,0,0,37,17,0,111,1,0,-2.2684799689234474,1.0244519373493082
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,52,2403,0,0,0,0,1,0,0,1,0,0,2068,2048,1,6204,0,1,3.009637658284512,-0.8621420158922342
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,62,2712,0,0,0,1,0,0,0,1,0,0,971,933,0,2913,1,1,0.8990757095106249,-0.24502994934545172
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0,75,1,0,-2.338274873645321,-0.6433875020478838
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,30,2372,0,1,0,0,0,0,0,1,0,0,1446,1265,1,4338,0,1,2.5616524435083528,-1.2544285494817917
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,62,2840,0,1,0,0,0,0,0,1,0,0,950,798,0,2850,1,3,2.123831557390289,3.0454782266610185
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,56,2183,0,1,0,0,0,0,0,0,0,1,16,15,0,48,2,2,-2.1542983624903482,-0.29151756703469794
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,0,1,0,0,0,0,0,1,0,0,1610,1530,3,4830,1,1,1.755613684697727,-0.4338630452449804
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,67,2695,0,1,0,0,0,0,0,1,0,0,1313,1236,0,3939,1,1,2.085414107599152,0.17493919756748583
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0,5862,0,1,2.6342959618583612,-1.4792416571817648
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,51,2767,0,0,0,1,0,0,0,0,1,0,1461,1391,0,4383,1,1,2.294614296464474,1.073815553238455
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2445,0,0,1,0,0,0,0,0,1,0,51,38,0,153,1,0,-1.9943251853179724,-0.19119546233848436
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,35,2404,0,0,1,0,0,0,0,1,0,0,15,4,0,45,1,2,-2.1884252436249354,-0.31630540020942943
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,46,2609,1,0,0,0,0,0,0,1,0,0,964,816,4,2892,0,1,3.7604618475460367,-0.7781816271434848
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,0,0,0,1,0,1,0,0,0,0,185,160,0,555,0,0,-1.4128817227784636,-0.07554183076868896
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,53,2828,0,0,0,1,0,0,0,1,0,0,1118,1088,0,3354,2,1,2.264571357790946,0.8727436969292935
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,46,2783,0,0,1,0,0,0,0,0,0,1,32,31,0,96,1,2,-2.1574931459531927,-0.2962368239473743
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,3240,1,3,1.175092118433755,0.6800817523879648
45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,56,2774,0,0,1,0,0,0,0,1,0,0,310,298,0,930,1,0,-0.4241800198840836,0.6784818273778253
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,0,0,1,0,0,0,0,1,0,0,34,24,0,102,2,0,-2.154512333262624,0.7910890012575826
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,63,2362,0,0,1,0,0,0,0,0,0,1,15,13,0,45,3,2,-2.0806053682918555,-0.8370012408253406
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,1,0,0,0,0,0,0,1,0,0,18,5,1,54,1,0,-2.4979044369049395,-0.30036135148272786
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,52,2562,1,0,0,0,0,0,0,0,0,1,821,797,0,2463,2,3,1.8805299921737348,1.200614972323106
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2171,0,1,0,0,0,0,0,0,1,0,268,261,0,804,1,0,-0.6703157757287463,0.8936133907863459
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,42,2742,0,1,0,0,0,0,0,0,0,1,20,15,0,60,1,2,-2.144025635311888,-0.8282150476035882
